universe_index,family,taxon,historical_taxon,effective_identity_state,fresh_iucn_threat_reference_present,resolution,special_interpretation,checked_at,powo_state,powo_matched_canonical,powo_scientific_name,powo_authorship,powo_taxonomic_status,powo_accepted_name,powo_accepted_id,powo_taxon_id,powo_source_sha256,powo_error,wfo_state,wfo_matched_canonical,wfo_scientific_name,wfo_authorship,wfo_taxonomic_status,wfo_accepted_name,wfo_accepted_id,wfo_taxon_id,wfo_source_sha256,wfo_error,anthos_state,anthos_matched_canonical,anthos_scientific_name,anthos_authorship,anthos_taxonomic_status,anthos_accepted_name,anthos_accepted_id,anthos_taxon_id,anthos_source_sha256,anthos_error
193,ASTERACEAE,Arctium minus,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248076+00:00,EXACT_CANONICAL_FOUND,Arctium minus,Arctium minus,(Hill) Bernh.,Accepted,,2922436,2922436,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arctium minus,Arctium minus,Schkuhr,Unchecked,,,wfo-0000009190,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arctium minus,Arctium minus (Hill) Bernh.,(Hill) Bernh.,,,,FUND. BIODIVERSIDAD:ANTHOS:1124912,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
194,ERICACEAE,Arctostaphylos uva-ursi,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248091+00:00,EXACT_CANONICAL_FOUND,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi,(L.) Spreng.,Accepted,,2647407,2647407,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi,(L.) Spreng.,Accepted,,,wfo-0000543738,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi (L.) Spreng.,(L.) Spreng.,,,,FUND. BIODIVERSIDAD:ANTHOS:28749,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
195,CARYOPHYLLACEAE,Arenaria erinacea,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248109+00:00,EXACT_CANONICAL_FOUND,Arenaria erinacea,Arenaria erinacea,Boiss.,Accepted,,2649355,2649355,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arenaria erinacea,Arenaria erinacea,Boiss.,Accepted,,,wfo-0000545824,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arenaria erinacea,Arenaria erinacea Boiss.,Boiss.,,,,FUND. BIODIVERSIDAD:ANTHOS:21024,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
196,CARYOPHYLLACEAE,Arenaria grandiflora subsp. grandiflora,Arenaria grandiflora,REPLACED_BY_GUARDED_OVERLAY,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248128+00:00,EXACT_CANONICAL_FOUND,Arenaria grandiflora subsp. grandiflora,Arenaria grandiflora subsp. grandiflora,,Accepted,,3262040,3262040,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arenaria grandiflora subsp. grandiflora,Arenaria grandiflora subsp. grandiflora,,Unchecked,,,wfo-1200108025,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arenaria grandiflora subsp. grandiflora,Arenaria grandiflora subsp. grandiflora L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:90129,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
197,CARYOPHYLLACEAE,Arenaria pomelii,Arenaria interpres,REPLACED_BY_GUARDED_OVERLAY,True,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248146+00:00,EXACT_CANONICAL_FOUND,Arenaria pomelii,Arenaria pomelii,Munby,Accepted,,2649957,2649957,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arenaria pomelii,Arenaria pomelii,Munby,Accepted,,,wfo-0000546456,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arenaria pomelii,Arenaria pomelii Munby,Munby,,,,FUND. BIODIVERSIDAD:ANTHOS:1038468,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
198,CARYOPHYLLACEAE,Arenaria leptoclados,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248162+00:00,EXACT_CANONICAL_FOUND,Arenaria leptoclados,Arenaria leptoclados,(Rchb.) Guss.,Accepted,,2649652,2649652,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arenaria leptoclados,Arenaria leptoclados,(Rchb.) Guss.,Synonym,,wfo-0000546658,wfo-0000546131,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arenaria leptoclados,Arenaria leptoclados (Rchb.) Guss.,(Rchb.) Guss.,,,,FUND. BIODIVERSIDAD:ANTHOS:21079,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
199,CARYOPHYLLACEAE,Arenaria modesta subsp. modesta,Arenaria modesta,REPLACED_BY_GUARDED_OVERLAY,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248182+00:00,EXACT_CANONICAL_FOUND,Arenaria modesta subsp. modesta,Arenaria modesta subsp. modesta,,Accepted,,3262045,3262045,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arenaria modesta subsp. modesta,Arenaria modesta subsp. modesta,,Unchecked,,,wfo-1200107835,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arenaria modesta subsp. modesta,Arenaria modesta subsp. modesta Dufour,Dufour,,,,FUND. BIODIVERSIDAD:ANTHOS:1453255,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
200,CARYOPHYLLACEAE,Arenaria montana subsp. montana,Arenaria montana,REPLACED_BY_GUARDED_OVERLAY,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248199+00:00,EXACT_CANONICAL_FOUND,Arenaria montana subsp. montana,Arenaria montana subsp. montana,,Accepted,,3262046,3262046,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arenaria montana subsp. montana,Arenaria montana subsp. montana,,Unchecked,,,wfo-1200107695,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arenaria montana subsp. montana,Arenaria montana subsp. montana L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:21045,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
201,CARYOPHYLLACEAE,Arenaria obtusiflora subsp. ciliaris,Arenaria pomelii subsp. ciliaris,REPLACED_BY_GUARDED_OVERLAY,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248218+00:00,EXACT_CANONICAL_FOUND,Arenaria obtusiflora subsp. ciliaris,Arenaria obtusiflora subsp. ciliaris,(Loscos) Font Quer,Accepted,,2649856,2649856,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arenaria obtusiflora subsp. ciliaris,Arenaria obtusiflora subsp. ciliaris,(Loscos) Font Quer,Accepted,,,wfo-0000546349,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arenaria obtusiflora subsp. ciliaris,Arenaria obtusiflora subsp. ciliaris (Loscos) Font Quer,(Loscos) Font Quer,,,,FUND. BIODIVERSIDAD:ANTHOS:21096,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
202,CARYOPHYLLACEAE,Arenaria serpyllifolia,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248234+00:00,EXACT_CANONICAL_FOUND,Arenaria serpyllifolia,Arenaria serpyllifolia,Bourg. ex Willk. & Lange,Misapplied,,2649833,2650140,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arenaria serpyllifolia,Arenaria serpyllifolia,L.,Accepted,,,wfo-0000546651,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arenaria serpyllifolia,Arenaria serpyllifolia L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:21061,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
203,FABACEAE,Argyrolobium zanonii,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248253+00:00,EXACT_CANONICAL_FOUND,Argyrolobium zanonii,Argyrolobium zanonii,(Turra) P.W.Ball,Accepted,,2650910,2650910,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Argyrolobium zanonii,Argyrolobium zanonii,(Turra) P.W.Ball,Accepted,,,wfo-0000213246,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Argyrolobium zanonii,Argyrolobium zanonii (Turra) P.W. Ball,(Turra) P.W. Ball,,,,FUND. BIODIVERSIDAD:ANTHOS:24694,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
204,ARISTOLOCHIACEAE,Aristolochia paucinervis,,UNCHANGED,True,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248271+00:00,EXACT_CANONICAL_FOUND,Aristolochia paucinervis,Aristolochia paucinervis,Pomel,Accepted,,2651756,2651756,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Aristolochia paucinervis,Aristolochia paucinervis,Pomel,Accepted,,,wfo-0000548177,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Aristolochia paucinervis,Aristolochia paucinervis Pomel,Pomel,,,,FUND. BIODIVERSIDAD:ANTHOS:20471,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
205,ARISTOLOCHIACEAE,Aristolochia pistolochia,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248289+00:00,EXACT_CANONICAL_FOUND,Aristolochia pistolochia,Aristolochia pistolochia,Aucher ex Duch.,Misapplied,,2651506,2651785,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Aristolochia pistolochia,Aristolochia pistolochia,L.,Accepted,,,wfo-0000548208,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Aristolochia pistolochia,Aristolochia pistolochia L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:20463,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
206,PLUMBAGINACEAE,Armeria alliacea subsp. matritensis,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248307+00:00,EXACT_CANONICAL_FOUND,Armeria alliacea subsp. matritensis,Armeria alliacea subsp. matritensis,"(Pau) Borja, Rivas Goday & R.Martinez",Accepted,,2652200,2652200,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Armeria alliacea subsp. matritensis,Armeria alliacea subsp. matritensis,"(Pau) Borja, Rivas Goday & Rivas Mart.",Accepted,,,wfo-0000548656,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Armeria alliacea subsp. matritensis,"Armeria alliacea subsp. matritensis (Pau) Borja, Rivas Goday & Rivas Mart.","(Pau) Borja, Rivas Goday & Rivas Mart.",,,,FUND. BIODIVERSIDAD:ANTHOS:53505,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
207,PLUMBAGINACEAE,Armeria arenaria,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248324+00:00,EXACT_CANONICAL_FOUND,Armeria arenaria,Armeria arenaria,(Pers.) F.Dietr.,Accepted,,2652246,2652246,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Armeria arenaria,Armeria arenaria,(Pers.) Schult.,Synonym,,wfo-0001303197,wfo-0000548705,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Armeria arenaria,Armeria arenaria (Pers.) Schult. in Roem. & Schult.,(Pers.) Schult. in Roem. & Schult.,,,,FUND. BIODIVERSIDAD:ANTHOS:87917,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
208,PLUMBAGINACEAE,Armeria arenaria subsp. arenaria,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248342+00:00,EXACT_CANONICAL_FOUND,Armeria arenaria subsp. arenaria,Armeria arenaria subsp. arenaria,,Accepted,,3262084,3262084,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Armeria arenaria subsp. arenaria,Armeria arenaria subsp. arenaria,(Pers.) F.Dietr.,Accepted,,,wfo-0001443421,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Armeria arenaria subsp. arenaria,Armeria arenaria subsp. arenaria (Pers.) Schult. in Roem. & Schult.,(Pers.) Schult. in Roem. & Schult.,,,,FUND. BIODIVERSIDAD:ANTHOS:29012,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
209,PLUMBAGINACEAE,Armeria arenaria subsp. bilbilitana,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248362+00:00,EXACT_CANONICAL_FOUND,Armeria arenaria subsp. bilbilitana,Armeria arenaria subsp. bilbilitana,(Bernis) Nieto Fel.,Accepted,,2652248,2652248,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Armeria arenaria subsp. bilbilitana,Armeria arenaria subsp. bilbilitana,(Bernis) Nieto Fel.,Accepted,,,wfo-0000548707,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Armeria arenaria subsp. bilbilitana,Armeria arenaria subsp. bilbilitana (Bernis) Nieto Fel.,(Bernis) Nieto Fel.,,,,FUND. BIODIVERSIDAD:ANTHOS:66284,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
210,PLUMBAGINACEAE,Armeria bigerrensis subsp. losae,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248379+00:00,EXACT_CANONICAL_FOUND,Armeria bigerrensis subsp. losae,Armeria bigerrensis subsp. losae,(Bernis) Rivas Mart. & al.,Accepted,,2652278,2652278,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Armeria bigerrensis subsp. losae,Armeria bigerrensis subsp. losae,"(Bernis) Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas",Accepted,,,wfo-0000548739,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Armeria bigerrensis subsp. losae,Armeria bigerrensis subsp. losae (Bernis) Rivas Mart. & al.,(Bernis) Rivas Mart. & al.,,,,FUND. BIODIVERSIDAD:ANTHOS:87939,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
211,PLUMBAGINACEAE,Armeria cantabrica,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248393+00:00,EXACT_CANONICAL_FOUND,Armeria cantabrica,Armeria cantabrica,Boiss. & Reut. ex Willk.,Accepted,,2652323,2652323,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Armeria cantabrica,Armeria cantabrica,Rouy,Synonym,,wfo-0000549170,wfo-0000548788,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Armeria cantabrica,Armeria cantabrica Boiss. & Reut. ex Willk. in Willk. & Lange,Boiss. & Reut. ex Willk. in Willk. & Lange,,,,FUND. BIODIVERSIDAD:ANTHOS:28993,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
212,ASTERACEAE,Arnoseris minima,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248411+00:00,EXACT_CANONICAL_FOUND,Arnoseris minima,Arnoseris minima,(L.) Schweigg. & Korte,Accepted,,3074238,3074238,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arnoseris minima,Arnoseris minima,(L.) Schweigg. & Körte,Accepted,,,wfo-0000028808,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arnoseris minima,Arnoseris minima (L.) Schweigg. & Körte,(L.) Schweigg. & Körte,,,,FUND. BIODIVERSIDAD:ANTHOS:1124961,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
213,POACEAE,Arrhenatherum album,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248427+00:00,EXACT_CANONICAL_FOUND,Arrhenatherum album,Arrhenatherum album,(Vahl) Clayton,Accepted,,395358,395358,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arrhenatherum album,Arrhenatherum album,(Vahl) Clayton,Accepted,,,wfo-0000849576,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arrhenatherum album,Arrhenatherum album (Vahl) Clayton,(Vahl) Clayton,,,,FUND. BIODIVERSIDAD:ANTHOS:1125151,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
214,POACEAE,Arrhenatherum elatius,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248445+00:00,EXACT_CANONICAL_FOUND,Arrhenatherum elatius,Arrhenatherum elatius,(L.) P.Beauv. ex J.Presl & C.Presl,Accepted,,395388,395388,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arrhenatherum elatius,Arrhenatherum elatius,(L.) P.Beauv. ex J.Presl & C.Presl,Accepted,,,wfo-0000849608,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arrhenatherum elatius,Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl,(L.) P. Beauv. ex J. Presl & C. Presl,,,,FUND. BIODIVERSIDAD:ANTHOS:37006,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
215,POACEAE,Arrhenatherum elatius subsp. bulbosum,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248462+00:00,EXACT_CANONICAL_FOUND,Arrhenatherum elatius subsp. bulbosum,Arrhenatherum elatius subsp. bulbosum,(Willd.) Schübl. & G.Martens,Accepted,,395401,395401,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arrhenatherum elatius subsp. bulbosum,Arrhenatherum elatius subsp. bulbosum,(Willd.) Schübl. & G.Martens,Accepted,,,wfo-0000849622,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arrhenatherum elatius subsp. bulbosum,Arrhenatherum elatius subsp. bulbosum (Willd.) Schübl. & G. Martens,(Willd.) Schübl. & G. Martens,,,,FUND. BIODIVERSIDAD:ANTHOS:1124505,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
216,POACEAE,Arrhenatherum elatius subsp. sardoum,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248563+00:00,EXACT_CANONICAL_FOUND,Arrhenatherum elatius subsp. sardoum,Arrhenatherum elatius subsp. sardoum,(Em.Schmid) Gamisans,Accepted,,395404,395404,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Arrhenatherum elatius subsp. sardoum,Arrhenatherum elatius subsp. sardoum,(Em.Schmid) Gamisans,Accepted,,,wfo-0000849625,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Arrhenatherum elatius subsp. sardoum,Arrhenatherum elatius subsp. sardoum (Em. Schmid) Gamisans,(Em. Schmid) Gamisans,,,,FUND. BIODIVERSIDAD:ANTHOS:848434,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
217,ASTERACEAE,Artemisia absinthium,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248584+00:00,EXACT_CANONICAL_FOUND,Artemisia absinthium,Artemisia absinthium,L.,Accepted,,2909600,2909600,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Artemisia absinthium,Artemisia absinthium,L.,Accepted,,,wfo-0000134589,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Artemisia absinthium,Artemisia absinthium L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:1124873,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
218,ASTERACEAE,Artemisia alba,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248606+00:00,EXACT_CANONICAL_FOUND,Artemisia alba,Artemisia alba,Turra,Accepted,,3107585,3107585,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Artemisia alba,Artemisia alba,Turra,Accepted,,,wfo-0000002713,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Artemisia alba,Artemisia alba Turra,Turra,,,,FUND. BIODIVERSIDAD:ANTHOS:33338,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
219,ASTERACEAE,Artemisia campestris,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248622+00:00,EXACT_CANONICAL_FOUND,Artemisia campestris,Artemisia campestris,Scop. ex Steud.,Invalid,,3107608,3107592,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Artemisia campestris,Artemisia campestris,Pursh,Unchecked,,,wfo-0000049203,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Artemisia campestris,Artemisia campestris L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:43214,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
220,ASTERACEAE,Artemisia herba-alba,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248655+00:00,EXACT_CANONICAL_FOUND,Artemisia herba-alba,Artemisia herba-alba,Asso,Accepted,,3109057,3109057,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Artemisia herba-alba,Artemisia herba-alba,Asso,Accepted,,,wfo-0000066428,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Artemisia herba-alba,Artemisia herba-alba Asso,Asso,,,,FUND. BIODIVERSIDAD:ANTHOS:33349,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
221,ASTERACEAE,Artemisia vulgaris,,UNCHANGED,False,EXACT_SUPPORTED_AT_LEAST_ONE_OFFICIAL_SOURCE,,2026-08-19T20:12:35.248673+00:00,EXACT_CANONICAL_FOUND,Artemisia vulgaris,Artemisia vulgaris,L.,Accepted,,2922622,2922622,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Artemisia vulgaris,Artemisia vulgaris,Burm.f.,Synonym,,wfo-0000747726,wfo-0000035790,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Artemisia vulgaris,Artemisia vulgaris L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:33317,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
